src_uid,dst_uid,relation_type,relative_revenue,relative_revenue_percentage,depth,direction
19f1c551-d50b-5d80-b7ac-b74f597bb831,264d0aee-3719-5bce-9981-f5b815d9c894,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,46367284-f086-54df-b988-f436e7f59808,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,4f9ce590-2b25-532d-80e9-b8d64493bdd5,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,59f48a4a-4fb7-551e-8fc7-68551fca5104,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,6092bb47-7b90-5928-ac63-f52bc9029330,Supplier,,13.52,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,77f8884a-dc02-58ed-a8a8-189e1bcc095c,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,6eda6862-da9e-5acb-8662-8ec14f50f799,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,8dbd585c-6269-5d46-8414-2987aea9d963,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,8524ad48-5c84-5833-a8f6-8bd03d713dcd,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,9339a7a9-4f00-50e9-8852-7c70374dc40c,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,b07ca7e6-6568-5bb1-8f67-9f472375688f,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,b2456ce1-1fde-5fb5-a594-97d0ac5861a3,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,caa3c9f2-bee8-502f-9a85-5cabe5e81021,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e4e14775-9bfc-59a3-9da3-a09d47a376b1,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e5575bb4-e94c-5975-a9e6-7f8f40cf8078,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e6d84a32-86c7-564b-821b-51e70e1d101b,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,ea98842e-0580-57f4-af71-a043e9d07493,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,fc594c3e-781d-5a7c-a9fc-fb496b788265,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,fb6642fa-1d7a-543e-a050-62c45bea245b,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,018cbdc3-f4b1-5c1e-b657-8b1978753f66,Supplier,11.1,2.5,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,07ca74a0-dcff-5b2c-97ea-3b1f7f65249f,Supplier,7.2,0.7,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,0891313b-a9cf-592f-80c9-0962e5071beb,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,0ebab8db-4cf2-5d0e-94b8-9159b450510e,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,18895945-32d8-5fe3-9679-dc19a88a4d5b,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,1932bf46-dc5e-53e2-98f0-646fff3fff56,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,1b8934de-b5fa-534b-b4de-ab6da1d68b01,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,3475c034-ea15-5e65-a0d2-0025b4fa3a35,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,4401153c-9e0c-57f7-987a-f46814226578,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,4e5bcdd2-6916-5560-9fe4-a8455fe4a44c,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,536a36a7-d3d1-5ad5-bb3b-d61fa9460f6a,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,616fb2b5-9e63-5119-9735-62253521c023,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,6706f9fd-f138-5faa-aeda-c926030efe2b,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,69942072-1e13-5b7d-a638-910a3e5d45c5,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,6ec1c8f1-ea5a-5072-bc35-1428991c597a,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,8a6ea111-6116-54a9-bd08-b6f5a0a305f0,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,7bab3107-a71a-5263-a625-8716d4503219,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,9b45d3b4-fed6-5813-850c-78d9a0ab7f69,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,b1a92747-bc61-5a9d-93c9-352a503ab3b5,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,b21c1ea3-4da4-5074-aab2-d59b48e67362,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,dc276fca-15ad-53ef-b446-75410405bfac,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,de5b1fe2-d3b1-51ce-8bbf-607a55f4b24d,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e8cf70b2-aa1e-5db0-a536-705d23eb4397,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,236521ac-a625-5ab9-a61d-9ca9909ee25d,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,2ec440cb-d6ce-59f0-a27d-d44b2183769a,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,1c3ae116-121d-5a72-ac88-bb59dbd83579,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,93be0090-a583-58cc-9f54-4b1f290426ee,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,3eb3e152-7172-58ef-9a44-640edc8ba307,Supplier,,0.32,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,33c70f0a-c403-5bf3-8249-6d01825917c4,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,51788abf-ad05-5d80-ba6c-e315ca913127,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,860cf04b-ee66-5a32-98ea-0ba7396857ed,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,960cdffa-bf5b-5d9e-a75d-358cffb7f824,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,039c356b-cbc6-5441-bd2f-21573b9eb364,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,a93544af-9630-528a-b6e1-e2538fbf0664,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e323c562-ff9b-5e7e-be37-ef6033ef0643,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e550a031-6682-5ba8-a9ec-2db874ebba9e,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e7382bce-8398-5824-993f-544130afe691,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,ff85bb3d-ee9a-58b1-ae4a-49e9c124544f,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,115fab24-2519-5b50-9394-c78c4dd073f6,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,12b1b18f-6ac0-5de8-ad3f-bd1a0e7636ff,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,20d78305-db6d-5936-9410-b25d2da364dd,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,3227a14d-acfb-5748-8281-1f1967d3f3f1,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,344f1492-9d21-5bec-bf93-634710d3eff7,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,63db6980-05fa-5d09-a612-d1761239d58e,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,63e3c43a-44b6-59a0-bfdf-438fcaec6446,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,6679752c-4e0d-5aba-881d-282fdf619797,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,9947daf9-6e18-5f17-97d1-6b8e16de7f26,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,a33096b2-866c-506f-9030-bf1eb10e968a,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,b02db7fc-ac51-574b-8375-97ecac9465ad,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,cb08d2d3-04db-50ed-a204-b93c16a55706,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,e387e3db-e404-53e0-a7b4-f6335a2b1090,Supplier,,,2,suppliers
19f1c551-d50b-5d80-b7ac-b74f597bb831,f9e41880-eae3-580b-8dd7-c882ba101f2b,Supplier,,,2,suppliers
1a5fabf9-8af6-5992-8017-0b8a8e514e4c,0cb5548c-a938-5e34-8573-07e633d670e7,Supplier,,,2,suppliers
1a5fabf9-8af6-5992-8017-0b8a8e514e4c,f06b0eeb-bc89-54cd-8bf8-26bee10f3aac,Supplier,,,2,suppliers
1a5fabf9-8af6-5992-8017-0b8a8e514e4c,5691e4e4-0667-5690-a7f7-3af88ff244bd,Supplier,,,2,suppliers
1a5fabf9-8af6-5992-8017-0b8a8e514e4c,324987fd-5ccc-527d-b6cf-65f0622d3510,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,4ba2654a-6b21-5f1a-baf0-afd05fb6cab7,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,5b2818cf-0015-5e04-b84e-6707ca8df6cf,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,7d1b6eff-84ba-56d0-82e4-0cfd6fde65a2,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,a2ea37a0-4f4a-5dd0-bb06-c7958d8d172b,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,d60a9a70-7668-5142-801c-7e429a132873,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,0987ff98-990d-58b4-9352-6a305b47da68,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,312948eb-e74a-5854-80de-b229058e1925,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,b8a3f9d5-c3a7-520e-a2cd-e99465eb127d,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,c3ceb5d6-5c3f-5a2b-9701-80672cb15e4e,Supplier,,,2,suppliers
1d272dff-84dc-5bf2-9c21-e656b0979227,caf9cfe3-e1e1-51ae-b677-5314a7867f81,Supplier,,,2,suppliers
34937a45-b3d7-5513-9767-4f399d14d89d,b46194b3-f355-5164-914d-02f54b47182b,Supplier,,,2,suppliers
34937a45-b3d7-5513-9767-4f399d14d89d,5cc2ac86-f67f-5658-b6e7-f5d360c5f670,Supplier,,,2,suppliers
34937a45-b3d7-5513-9767-4f399d14d89d,257f130b-de2d-57a0-9a57-b6799cab5d75,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,bb572d50-047e-5dbf-ad4d-0706f9a2e811,Supplier,74.2,36.58,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,d03c9ceb-e18d-5b17-b7dd-54f8396f5fae,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,106ff51c-90c1-5304-98ca-42ecfddb1939,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,4297a5a1-7f9d-5832-9fa6-b04c7b661608,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,464ea8f7-a2cf-585f-94e0-919e4bf49864,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,65596111-0499-5f01-bfb8-6f41a5f83e3d,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,8ecb12b6-69ff-5351-9f56-cbdec215b19b,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,57d89896-0af2-5416-89ba-8103bfac55e1,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,b582caa1-65bf-54b6-8dce-93f3e2cff3be,Supplier,,,2,suppliers
356e9662-e0de-58a3-8b90-23d96dcc5cfd,9d03a489-0f00-5540-99a2-022c2b85fbac,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,56e75848-0f93-54af-bbdd-b4e1ca7c6e23,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,840c6cae-4c88-5d5b-91fc-a654072e57e0,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,a5cee93c-9679-59af-adc8-fc1fcb470290,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,c4f7188f-35bb-5508-80e5-1f231d80d4bc,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,9b2a1159-6f4b-56ab-a1ad-2bedb4784f15,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,2d517fca-a9d4-5888-a042-721e15dd607d,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,35c2376f-44c6-57ea-bdd8-135fa289f337,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,8ed1e43a-c128-5af5-8575-10d6de82dd53,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,b0dba669-de80-5bff-a87e-3bcf608bd65d,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,3822efa0-4f80-5a81-a742-cfda02fcab4e,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,324987fd-5ccc-527d-b6cf-65f0622d3510,Supplier,,,2,suppliers
42df3e5e-75cd-52d2-a281-9d71a11dfcd2,ddf38a5b-bfe8-5d2b-9997-c02165b42fc5,Supplier,,,2,suppliers
44ca9034-7354-5d0b-9e65-64e8200eb4a9,8c13af6a-dea6-5b1a-a324-2bba1fd79605,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,85036a3a-4044-563c-ab5f-be0861894122,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,a13e321d-5d97-582d-ba47-149f5db8aa0a,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,a35ccb02-efb8-5e46-9d27-1d5e628b46f1,Supplier,,1.1,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,b7be45fa-caa8-5baa-a166-d745cfc6ce2e,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,c45e0bed-eb6d-5ec5-b5aa-fc63c30100a6,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,dd9c95d7-2af5-549a-a418-b3fc0150405d,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,9afcd1fe-08c3-5496-9797-77eaebe036b0,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,c9b911d0-eeec-5e8f-b83e-1a5780dc7527,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,e74a0f45-f487-5dc9-b52e-d9ffd8312003,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,464ea8f7-a2cf-585f-94e0-919e4bf49864,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,25547c90-f041-5110-ae35-f266a738c5a3,Supplier,59.6,28.0,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,874a8377-1d19-58b1-aa4a-0e86149d6326,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,4d4f13fe-2d55-589f-a517-c76f28008b16,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,91885a9b-6185-5711-9d2a-b6799dde8f5f,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,8f83f111-f086-554b-87be-2ea881d246ae,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,b5c457c7-afce-57fb-b975-ecd0359b0e79,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,e06efce3-ff3f-550e-b1e8-28aa1b49ff70,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,1024f79d-065d-5406-a856-9d496b7e61f7,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,a21b9e59-9935-5758-9a8f-9eef7fa33627,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,b44b99a9-6acc-51d1-8764-c7bdac9fa766,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,ba5a6801-925d-5db6-b75a-ef65774eda52,Supplier,8.6,14.0,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,ce46d7a3-83f8-500a-b3ca-5b10e2929f9a,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,35882b86-1131-5885-9cfb-98b354faecfb,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,1e4ed52f-1bbc-5abb-9062-3385d1a36212,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,6cb5511f-7100-58d9-ad77-dbd767d932ec,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,16bd27a8-870e-5d5a-bb01-fa7a3414c3d6,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,529bbabd-c8f0-5984-b39b-964c417aafa0,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,954b7a54-69bd-5f40-b695-3f8e354b01ee,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,9634f31e-87d0-5cc5-a422-288ab434fc63,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,ba0b0988-0121-56e0-a907-0ebb03641ae5,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,04e2c173-9aee-5901-b6c8-ffe11965733f,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,9234b953-5ba5-5918-b147-d692e757e073,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,55516fce-8137-51fa-a5b5-32427c4f1e72,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,3822efa0-4f80-5a81-a742-cfda02fcab4e,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,1d001ad8-b8e0-5886-b680-c239ae1a82f0,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,9d6206c7-77bd-561a-abec-e276c22c7fac,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,ab2ee451-55a1-595a-9573-d7ec414c1468,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,b1bd056f-8a8d-5d77-ba7f-30d2ec2dc9b2,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,ee18d673-90c3-5734-8e90-a74220efed63,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,c1828f89-403d-5a9f-897a-e3d4e223b8d7,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,03dd84bd-ccbd-5789-b4ac-c0d4a3246c71,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,0657d458-42ef-51b6-b35f-4aeb6e22d9ef,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,1031ce10-c65d-5970-b801-2a1a1e0a248d,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,121ce252-8ad5-5056-8cc3-2e57c85c912e,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,7257c012-9f23-5d6a-86a5-aea2f0ed251a,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,1e15f721-3845-5549-a475-c6d96d93807b,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,c43bc361-0e20-5486-9e02-7e416272e32b,Supplier,,,2,suppliers
47338927-3567-5b75-bebf-b714246c51b1,d607e7fe-e8ef-51ad-86a5-8f9a2f1abdb2,Supplier,,,2,suppliers
4d4f13fe-2d55-589f-a517-c76f28008b16,435fb5cc-4fc4-5113-8232-16f76970997d,Supplier,,,2,suppliers
53e5d1fa-abd2-5463-8f6f-7333364dcce7,fa205d59-282e-537e-aacb-2c34af79fc07,Supplier,,,2,suppliers
53e5d1fa-abd2-5463-8f6f-7333364dcce7,a2ea37a0-4f4a-5dd0-bb06-c7958d8d172b,Supplier,,,2,suppliers
53e5d1fa-abd2-5463-8f6f-7333364dcce7,63e3c43a-44b6-59a0-bfdf-438fcaec6446,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,373900aa-1a17-5ee4-87ca-0ed039d46fbf,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,3ffbe759-274a-596d-8858-e793a715c69a,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,435fb5cc-4fc4-5113-8232-16f76970997d,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,5b6f2c64-720d-5416-bf84-d137ebcf8092,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,63246aad-6ddb-5b64-acaf-e1724bc7695c,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,73c01792-38b7-5c2d-9fa7-9371fde602cf,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,a5cee93c-9679-59af-adc8-fc1fcb470290,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,a73dbce4-d5cd-512b-bd2f-67124f4739e4,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,d5a7a661-bc43-5bdb-bca2-5bfec77f9035,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,04fa132b-c401-59ad-a52d-ddf64b23d24e,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,2e385727-4642-5318-811a-7be3a5ee4430,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,72155e73-139b-5e21-a232-52eacda1b622,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,d03c9ceb-e18d-5b17-b7dd-54f8396f5fae,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,e26e46fe-75cc-5609-af2a-f7a05f5aac7f,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6c638ce3-9b52-560c-a757-35288dd3f8a2,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,3d0da822-6bb6-5083-81eb-40dc3f5afe09,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,9b2a1159-6f4b-56ab-a1ad-2bedb4784f15,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,af14b86e-8eb3-57e5-8daf-ac13c81af0a4,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,874a8377-1d19-58b1-aa4a-0e86149d6326,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,0cb5548c-a938-5e34-8573-07e633d670e7,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,98640200-9418-5d83-a0b9-5ff4b76e6ee0,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,b011adaa-9c50-5f1e-9715-940b3e31ffa3,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,bc019251-b15c-537f-9b2b-d28cb4ef419a,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,312948eb-e74a-5854-80de-b229058e1925,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,38c36da4-4167-5143-a5da-d4845f868dc1,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,4f5ffddd-d486-5e17-af4d-9af33c56f2af,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6303544a-3a6e-5ef7-beb7-697dd4b1b3c6,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6baf4327-f17c-53bc-9272-dcf925753922,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,74e72dda-8f2f-5f88-b970-0c7cd1acdf3c,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,8ed1e43a-c128-5af5-8575-10d6de82dd53,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,91ec0bf8-eb59-5b3d-abca-f4d1a20d274b,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,90349e5c-43f0-560e-90a6-e86c481aa4e5,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,0033a13d-c95e-58b9-9eae-1669f8611205,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,0ed28c56-6065-5297-b6a2-333c1dc0b96b,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,34cdd296-7744-586b-9882-0f6cb0ed7cc7,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6684ad19-908c-53a6-9884-0b0c9bbbc1a2,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,954b7a54-69bd-5f40-b695-3f8e354b01ee,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,ba0b0988-0121-56e0-a907-0ebb03641ae5,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,cd481cdc-b619-5f13-8a06-19339fb44f42,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,e92a62df-b0a6-5f50-a52d-01eeb58fd04d,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,faf92b9e-c384-5d17-9d07-fbc3c1c725bc,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,5302436c-d2bc-55e5-a63f-d10da0da880f,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6664b2a6-f5c4-5d37-8cdc-e785fc58b036,Supplier,,,2,suppliers
